101.41
101.4
101.41
101.37
101.36
101.36
101.36
101.36
101.36
101.4
101.4
101.4
101.41
101.41
101.4
101.4
101.44
101.44
101.44
101.44
101.44
101.44
101.44
101.44
101.41
101.43
101.41
101.26
101.3
101.3
101.22
101.23
101.2
101.2
101.19
101.2
101.2
101.18
101.17
101.16
101.12
101.16
101.12
101.12
101.12
101.11
101.07
101.12
101.11
101.04
101.07
101.02
101.03
101.02
101.02
101.02
101.02
101.07
101.02
101.02
101.07
101.07
101.07
101.05
101.08
101.07
101.05
101.05
101.04
101.07
101.07
101.04
101.07
101.08
101.06
101.07
101.08
101.07
101.07
101.08
101.07
101.07
101.07
101.07
101.07
101.08
101.08
101.08
101.07
101.08
101.09
101.09
101.09
101.08
101.1
101.1
101.1
101.09
101.08
101.1
101.09
101.09
101.09
101.09
101.09
101.09
101.09
101.09
101.09
101.09
101.09
101.09
101.09
101.05
101.05
101.05
101.05
101.05
101.05
101.06
101.06
101.07
101.07
101.06
101.07
101.07
101.09
101.15
101.13
101.09
101.09
101.05
101.09
101.05
101.05
101.05
101.05
101.05
101.05
